test_image,train_image,thumb_transform,full_transform,full_rms_best,full_rms_identity,test_w,test_h,train_w,train_h,same_dims,test_ar,train_ar,cluster,n_test_boxes,n_twin_boxes,same_ar_1pct,tp_agnostic,tp_aware,identical_label_set,oracle_best_f1_aware,oracle_best_transform,f1_aware_at_full_tf,published_transform,published_train_image,published_tf_same,published_train_same,pub_tp_agnostic,pub_tp_aware,pub_n_twin_boxes,pub_identical_label_set,i_predD_vs_predTwin__tp,i_predD_vs_predTwin__np,i_predD_vs_predTwin__nt,ii_labelD_vs_labelTwin__tp,ii_labelD_vs_labelTwin__np,ii_labelD_vs_labelTwin__nt,iii_predD_vs_labelD__tp,iii_predD_vs_labelD__np,iii_predD_vs_labelD__nt,iv_predD_vs_labelTwin__tp,iv_predD_vs_labelTwin__np,iv_predD_vs_labelTwin__nt,v_predTwin_vs_labelTwin__tp,v_predTwin_vs_labelTwin__np,v_predTwin_vs_labelTwin__nt
calculus-91-_jpg.rf.0f10c8c76d0b3c1c040fcd53adbc31a1.jpg,calculus-667-_jpg.rf.ea36033ed33dd76a634241d11a40119d.jpg,hflip,hflip,0.9690807147191739,35.47056670388735,612,408,612,408,1,1.5,1.5,169,13,14,1,12,12,0,0.888888888888889,hflip,0.888888888888889,hflip,calculus-667-_jpg.rf.ea36033ed33dd76a634241d11a40119d.jpg,1,1,12,12,14,0,14,18,14,12,13,14,10,18,13,10,18,14,11,14,14
gingi-179-copy_jpg.rf.511e1a3f2bb20311e42357f63d66172a.jpg,gingi-359-copy_jpg.rf.0be4d997bf913adac638a881d5476535.jpg,identity,identity,2.70373175542128,2.70373175542128,612,408,612,408,1,1.5,1.5,511,11,12,1,8,8,0,0.6956521739130435,identity,0.6956521739130435,identity,gingi-359-copy_jpg.rf.0be4d997bf913adac638a881d5476535.jpg,1,1,8,8,12,0,6,10,10,8,11,12,5,10,11,7,10,12,8,10,12
gingi-200-copy_jpg.rf.a6e196f61d90be8fac0f1877c983604f.jpg,gingi-302-copy_jpg.rf.d70388a78fe6fa34ba296efb66b8e35c.jpg,vflip,vflip,3.5066486968340316,68.38937053963589,612,408,612,408,1,1.5,1.5,514,4,4,1,4,4,1,1.0,vflip,1.0,vflip,gingi-302-copy_jpg.rf.d70388a78fe6fa34ba296efb66b8e35c.jpg,1,1,4,4,4,1,2,2,2,4,4,4,2,2,4,2,2,4,2,2,4
gingi-283-copy_jpg.rf.7d57db9c97dd0ae9eee3733d09c05125.jpg,gingi-186-copy_jpg.rf.658823ae33b482a7469ac83d8fa828e2.jpg,vflip,vflip,4.748337304080272,51.828619461529996,612,370,612,370,1,1.654054054054054,1.654054054054054,523,5,6,1,5,5,0,0.9090909090909091,vflip,0.9090909090909091,vflip,gingi-186-copy_jpg.rf.658823ae33b482a7469ac83d8fa828e2.jpg,1,1,5,5,6,0,2,4,8,5,5,6,3,4,5,3,4,6,1,8,6
gingi-352-copy_jpg.rf.1eecf4db50462a9083e8ca58cca2e38d.jpg,gingi-161-copy_jpg.rf.28742aba667acea6291da2e883b4bc5a.jpg,identity,identity,3.817551564965675,3.817551564965675,585,283,585,283,1,2.067137809187279,2.067137809187279,532,16,16,1,12,12,0,0.75,identity,0.75,identity,gingi-161-copy_jpg.rf.28742aba667acea6291da2e883b4bc5a.jpg,1,1,12,12,16,0,10,12,12,12,16,16,8,12,16,10,12,16,11,12,16
gingi-354-copy_jpg.rf.622409a1a29abc28a5736a6821fbd4f4.jpg,gingi-410-copy_jpg.rf.cee6cdbf5ee34e0bf13e590fd12d0215.jpg,identity,identity,3.710075969072475,3.710075969072475,612,414,612,414,1,1.4782608695652173,1.4782608695652173,533,13,16,1,2,2,0,0.13793103448275862,identity,0.13793103448275862,identity,gingi-410-copy_jpg.rf.cee6cdbf5ee34e0bf13e590fd12d0215.jpg,1,1,2,2,16,0,2,7,10,2,13,16,0,7,13,3,7,16,5,10,16
gingi-367-copy_jpg.rf.aeb0357aca525d75069f09392a887320.jpg,gingi-525-copy_jpg.rf.2c29bd68e756dcb037be494f068b1703.jpg,identity,identity,2.9063025028859695,2.9063025028859695,612,408,612,408,1,1.5,1.5,534,12,12,1,12,12,1,1.0,identity,1.0,identity,gingi-525-copy_jpg.rf.2c29bd68e756dcb037be494f068b1703.jpg,1,1,12,12,12,1,12,12,13,12,12,12,11,12,12,12,12,12,12,13,12
gingi-369-copy_jpg.rf.25fdf7e0978e4d93f432aa0f53212427.jpg,gingi-193-copy_jpg.rf.abc04a650c2cea9be0bffc79363e1e85.jpg,identity,identity,3.5547003777239263,3.5547003777239263,612,408,612,408,1,1.5,1.5,535,6,6,1,6,6,1,1.0,identity,1.0,identity,gingi-193-copy_jpg.rf.abc04a650c2cea9be0bffc79363e1e85.jpg,1,1,6,6,6,1,5,7,5,6,6,6,3,7,6,3,7,6,3,5,6
gingi-370-copy_jpg.rf.9165140719e42f39a1f6f80c2b19ad8a.jpg,gingi-293-copy_jpg.rf.1029f5ad7923a85a239aeae37b2b14cd.jpg,vflip,vflip,11.076184101397326,48.25888754468736,612,408,612,408,1,1.5,1.5,536,7,8,1,1,1,0,0.13333333333333333,hflip,0.13333333333333333,vflip,gingi-293-copy_jpg.rf.1029f5ad7923a85a239aeae37b2b14cd.jpg,1,1,1,1,8,0,5,6,7,1,7,8,6,6,7,1,6,8,2,7,8
gingi-370-copy_jpg.rf.92d7ec04e3249bd35e99e8220b705333.jpg,gingi-541-copy_jpg.rf.6a3e6460f610c9ee1457331bd5a0828d.jpg,identity,identity,5.743348628352355,5.743348628352355,612,408,612,408,1,1.5,1.5,537,5,7,1,5,5,0,0.8333333333333333,identity,0.8333333333333333,identity,gingi-541-copy_jpg.rf.6a3e6460f610c9ee1457331bd5a0828d.jpg,1,1,5,5,7,0,6,6,7,5,5,7,5,6,5,6,6,7,7,7,7
gingi-376-copy_jpg.rf.16d5906325d55ecb8e3218f782d9db66.jpg,calcu-230-copy_jpg.rf.6284aab823e498c44b466684e0da8a55.jpg,identity,identity,3.7075745452774194,3.7075745452774194,612,372,612,372,1,1.6451612903225807,1.6451612903225807,538,18,18,1,15,15,0,0.8333333333333334,identity,0.8333333333333334,identity,calcu-230-copy_jpg.rf.6284aab823e498c44b466684e0da8a55.jpg,1,1,15,15,18,0,11,14,12,15,18,18,7,14,18,7,14,18,7,12,18
gingi-403-copy_jpg.rf.afc36dcaa13395b5f4b3c7d7d9c99c8d.jpg,gingi-353-copy_jpg.rf.e128344e851031f5a5ee5acbb25dd535.jpg,identity,identity,5.1610536336464286,5.1610536336464286,321,158,321,158,1,2.0316455696202533,2.0316455696202533,539,2,2,1,2,2,1,1.0,identity,1.0,identity,gingi-353-copy_jpg.rf.e128344e851031f5a5ee5acbb25dd535.jpg,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
gingi-485-copy_jpg.rf.14f366cc70c68e0fa67efa9f78b5c3c6.jpg,gingi-363-copy_jpg.rf.429ccbad908f3e50028bffb1bc5ffb9d.jpg,identity,identity,4.45539278878347,4.45539278878347,612,408,612,408,1,1.5,1.5,545,8,8,1,8,8,1,1.0,identity,1.0,identity,gingi-363-copy_jpg.rf.429ccbad908f3e50028bffb1bc5ffb9d.jpg,1,1,8,8,8,1,13,14,13,8,8,8,4,14,8,4,14,8,6,13,8
gingi-683-copy_jpg.rf.178c5950de53c80d3f945d6b6bb1eeb7.jpg,gingi-510-copy_jpg.rf.e9da6914e604bad57b91141043503e2d.jpg,hflip,hflip,5.347623436257982,35.51670422909304,612,406,612,406,1,1.5073891625615763,1.5073891625615763,564,8,10,1,7,7,0,0.7777777777777777,hflip,0.7777777777777777,hflip,gingi-510-copy_jpg.rf.e9da6914e604bad57b91141043503e2d.jpg,1,1,7,7,10,0,9,9,10,7,8,10,7,9,8,9,9,10,9,10,10
gingilagi-103-_jpg.rf.f29a8bcc7f293da3131b786287dd5761.jpg,gingilagi-43-_jpg.rf.52dc17208eb442b5664e4bb10cce5fcc.jpg,identity,identity,4.607504254906812,4.607504254906812,612,408,612,408,1,1.5,1.5,20,20,23,1,2,2,0,0.09302325581395349,identity,0.09302325581395349,identity,gingilagi-8-_jpg.rf.e16ad8cac9c35b1deeca55c523dcf723.jpg,1,0,4,4,24,0,21,22,21,2,20,23,5,22,20,22,22,23,21,21,23
gingilagi-106-_jpg.rf.2f6dd606382a362c15734197020e80e9.jpg,gingilagi-47-_jpg.rf.7ef13c2e444b8b3a44058f592378220e.jpg,identity,identity,4.181766057349267,4.181766057349267,612,408,612,408,1,1.5,1.5,566,16,12,1,10,10,0,0.7142857142857143,identity,0.7142857142857143,identity,gingilagi-47-_jpg.rf.7ef13c2e444b8b3a44058f592378220e.jpg,1,1,10,10,12,0,12,13,12,10,16,12,9,13,16,11,13,12,11,12,12
gingilagi-115-_jpg.rf.11e86b5601c148d774340bbd5cbc8481.jpg,gingilagi-1-_jpg.rf.8a4958dfee845c00be8272b72de115f6.jpg,hflip,hflip,7.350374131833678,64.79934767877472,274,184,274,184,1,1.4891304347826086,1.4891304347826086,567,16,16,1,13,13,0,0.8125,hflip,0.8125,hflip,gingilagi-1-_jpg.rf.8a4958dfee845c00be8272b72de115f6.jpg,1,1,13,13,16,0,6,11,11,13,16,16,7,11,16,7,11,16,6,11,16
gingilagi-118-_jpg.rf.cd0d2b1043ed0222b42c04b894996004.jpg,gingilagi-165-_jpg.rf.bc7dbb2bf0cf81a705a87adb3027d2a3.jpg,identity,identity,4.656554756176032,4.656554756176032,612,408,612,408,1,1.5,1.5,20,20,18,1,15,15,0,0.7894736842105262,identity,0.7894736842105262,identity,gingilagi-165-_jpg.rf.bc7dbb2bf0cf81a705a87adb3027d2a3.jpg,1,1,15,15,18,0,22,22,22,15,20,18,9,22,20,6,22,18,7,22,18
gingilagi-159-_jpg.rf.8d837982298b27ca69a7464ca5795b00.jpg,gingilagi-38-_jpg.rf.3850f26b3895ddd9e80df57aef554e8e.jpg,hflip,hflip,4.458397030003995,74.60640977010071,612,408,612,408,1,1.5,1.5,22,12,10,1,7,7,0,0.6363636363636365,hflip,0.6363636363636365,hflip,gingilagi-38-_jpg.rf.3850f26b3895ddd9e80df57aef554e8e.jpg,1,1,7,7,10,0,11,12,11,7,12,10,8,12,12,10,12,10,9,11,10
gingilagi-166-_jpg.rf.72d25acd7a07548d065bdb4231ab0d21.jpg,gingilagi-102-_jpg.rf.4ca57d247019d0ba47ac45a000ba266b.jpg,hflip,hflip,4.6006720673918595,40.95850132972101,612,408,612,408,1,1.5,1.5,568,29,32,1,18,13,0,0.4262295081967213,hflip,0.4262295081967213,hflip,gingilagi-102-_jpg.rf.4ca57d247019d0ba47ac45a000ba266b.jpg,1,1,18,13,32,0,21,26,27,13,29,32,15,26,29,21,26,32,20,27,32
gingilagi-180-_jpg.rf.20fbdcf0818be49fea075d286289b0d6.jpg,gingilagi-205-_jpg.rf.607be8eee7b811869bd0ac06b05ec118.jpg,identity,identity,4.436538807101101,4.436538807101101,612,408,612,408,1,1.5,1.5,24,26,22,1,19,19,0,0.7916666666666666,identity,0.7916666666666666,identity,gingilagi-204-_jpg.rf.89d4fdf5102e6f46601a5c66f5cd7500.jpg,1,0,19,19,22,0,16,16,16,19,26,22,3,16,26,6,16,22,6,16,22
gingilagi-190-_jpg.rf.270617b223a400acc7c6a56b10531e92.jpg,gingilagi-189-_jpg.rf.2008e0dac9b8d60cc9679baf1ae58568.jpg,identity,identity,5.788385060733963,5.788385060733963,434,274,434,274,1,1.583941605839416,1.583941605839416,25,4,4,1,4,4,1,1.0,identity,1.0,identity,gingilagi-189-_jpg.rf.2008e0dac9b8d60cc9679baf1ae58568.jpg,1,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
gingilagi-199-_jpg.rf.d9e09f67d88ef6c9fd9c7997c26969ee.jpg,gingilagi-200-_jpg.rf.c57ea79361359cca43aedc94823918e1.jpg,identity,identity,4.214411107892552,4.214411107892552,612,397,612,397,1,1.5415617128463477,1.5415617128463477,26,15,12,1,11,11,0,0.8148148148148148,identity,0.8148148148148148,identity,gingilagi-200-_jpg.rf.c57ea79361359cca43aedc94823918e1.jpg,1,1,11,11,12,0,14,14,14,11,15,12,14,14,15,12,14,12,12,14,12
gingilagi-2-_jpg.rf.6a5835a8291df930790b19225b4f964c.jpg,gingilagi-168-_jpg.rf.9f8e9af8ba8b13ae62963839522de3a3.jpg,hflip,hflip,4.608145029222882,34.866772846865004,612,372,612,372,1,1.6451612903225807,1.6451612903225807,569,20,14,1,10,10,0,0.588235294117647,hflip,0.588235294117647,identity,gingilagi-105-_jpg.rf.c37e458adf88b3f116c53a102762699a.jpg,0,0,7,7,16,0,12,14,18,10,20,14,10,14,20,10,14,14,12,18,14
gingilagi-201-_jpg.rf.abc8453cf4aa6e9ac86e94ce43910812.jpg,gingilagi-202-_jpg.rf.c97b60fc2b4d1bdac4d98b7888955f29.jpg,identity,identity,4.205262728907746,4.205262728907746,612,408,612,408,1,1.5,1.5,570,5,5,1,5,5,1,1.0,identity,1.0,identity,gingilagi-202-_jpg.rf.c97b60fc2b4d1bdac4d98b7888955f29.jpg,1,1,5,5,5,1,3,3,4,5,5,5,3,3,5,3,3,5,4,4,5
gingilagi-209-_jpg.rf.394b465d595f7fd8e9edfec529842e8a.jpg,gingilagi-210-_jpg.rf.f5a7a474fe3762fd9be1fc6c0b6c02b2.jpg,identity,identity,4.44993032336603,4.44993032336603,612,408,612,408,1,1.5,1.5,571,4,5,1,4,4,0,0.888888888888889,identity,0.888888888888889,identity,gingilagi-210-_jpg.rf.f5a7a474fe3762fd9be1fc6c0b6c02b2.jpg,1,1,4,4,5,0,2,3,2,4,4,5,3,3,4,3,3,5,2,2,5
gingilagi-212-_jpg.rf.cabbcf40fc62f1adb79c2137afda7a89.jpg,gingilagi-211-_jpg.rf.5c78904823ca47ba21f15421dce27a28.jpg,identity,identity,4.525027718643521,4.525027718643521,612,408,612,408,1,1.5,1.5,572,22,21,1,21,21,0,0.9767441860465117,identity,0.9767441860465117,identity,gingilagi-211-_jpg.rf.5c78904823ca47ba21f15421dce27a28.jpg,1,1,21,21,21,0,20,21,20,21,22,21,20,21,22,19,21,21,19,20,21
gingilagi-224-_jpg.rf.74c297c887b1fdcc64972695100d0c26.jpg,gingilagi-223-_jpg.rf.37d64dbc4fa9ba3f6e4ed49fcc270f8b.jpg,identity,identity,4.761850131493502,4.761850131493502,612,408,612,408,1,1.5,1.5,573,6,6,1,6,6,1,1.0,identity,1.0,identity,gingilagi-223-_jpg.rf.37d64dbc4fa9ba3f6e4ed49fcc270f8b.jpg,1,1,6,6,6,1,6,6,6,6,6,6,3,6,6,3,6,6,3,6,6
gingilagi-234-_jpg.rf.6cbc6e8d6fc668ad41dcbf68116a659c.jpg,gingilagi-248-_jpg.rf.c4f068e1a0b02671bbba7822229301da.jpg,identity,identity,3.3151200207463267,3.3151200207463267,612,408,612,408,1,1.5,1.5,574,15,15,1,14,14,0,0.9333333333333333,identity,0.9333333333333333,identity,gingilagi-248-_jpg.rf.c4f068e1a0b02671bbba7822229301da.jpg,1,1,14,14,15,0,17,19,17,14,15,15,15,19,15,15,19,15,15,17,15
gingilagi-241-_jpg.rf.9adea343f5377d0b26edda016f3cdad1.jpg,gingilagi-242-_jpg.rf.2c4084ce91ac1b739ac8b180af18d10a.jpg,identity,identity,4.5015001975253,4.5015001975253,338,184,338,184,1,1.8369565217391304,1.8369565217391304,575,6,7,1,5,5,0,0.7692307692307692,identity,0.7692307692307692,identity,gingilagi-242-_jpg.rf.2c4084ce91ac1b739ac8b180af18d10a.jpg,1,1,5,5,7,0,2,3,3,5,6,7,1,3,6,3,3,7,3,3,7
gingilagi-246-_jpg.rf.ba0e21eaf7f8a7b726217d055f93885b.jpg,gingilagi-245-_jpg.rf.e09480c0e78621ae2974d6e68237af15.jpg,identity,identity,2.2014170851106765,2.2014170851106765,585,283,585,283,1,2.067137809187279,2.067137809187279,576,12,11,1,10,10,0,0.8695652173913043,identity,0.8695652173913043,identity,gingilagi-245-_jpg.rf.e09480c0e78621ae2974d6e68237af15.jpg,1,1,10,10,11,0,9,9,11,10,12,11,8,9,12,9,9,11,11,11,11
gingilagi-251-_jpg.rf.e40005febfa4b347eecd2cce2e44a0e5.jpg,gingilagi-252-_jpg.rf.d1451cc40181cdd37a597a0fb7af9e0d.jpg,identity,identity,5.172445859261573,5.172445859261573,581,233,581,233,1,2.4935622317596566,2.4935622317596566,577,13,15,1,8,8,0,0.5714285714285715,identity,0.5714285714285715,identity,gingilagi-252-_jpg.rf.d1451cc40181cdd37a597a0fb7af9e0d.jpg,1,1,8,8,15,0,14,14,14,8,13,15,8,14,13,12,14,15,12,14,15
gingilagi-255-_jpg.rf.da1ebb2575e3db398fdae8ce77e980bb.jpg,gingilagi-256-_jpg.rf.3c05f6d9476076015be026f0c25b8184.jpg,identity,identity,5.744290378126979,5.744290378126979,434,274,434,274,1,1.583941605839416,1.583941605839416,25,4,4,1,4,4,1,1.0,identity,1.0,identity,gingilagi-256-_jpg.rf.3c05f6d9476076015be026f0c25b8184.jpg,1,1,4,4,4,1,3,4,3,4,4,4,4,4,4,4,4,4,3,3,4
gingilagi-26-_jpg.rf.168ff13357cf656ce3bbdd2601daba54.jpg,gingilagi-143-_jpg.rf.84cc349b36e941ba2c5c50332358f9d8.jpg,hflip,hflip,3.6309218870694533,62.2396079585028,612,370,612,370,1,1.654054054054054,1.654054054054054,578,6,6,1,5,5,0,0.8333333333333334,hflip,0.8333333333333334,hflip,gingilagi-143-_jpg.rf.84cc349b36e941ba2c5c50332358f9d8.jpg,1,1,5,5,6,0,3,6,3,5,6,6,4,6,6,4,6,6,3,3,6
gingilagi-269-_jpg.rf.fe8e075fd5235ad0a25b8c5518cc1e14.jpg,gingilagi-271-_jpg.rf.fd7b5e502cef1c32ba791072d1d08651.jpg,identity,identity,5.311147001420985,5.311147001420985,612,192,612,192,1,3.1875,3.1875,579,13,11,1,9,9,0,0.7500000000000001,identity,0.7500000000000001,identity,gingilagi-271-_jpg.rf.fd7b5e502cef1c32ba791072d1d08651.jpg,1,1,9,9,11,0,13,13,14,9,13,11,13,13,13,11,13,11,11,14,11
gingilagi-27-_jpg.rf.c953c51c142e2607f243d7331b9cfa7d.jpg,gingilagi-69-_jpg.rf.9a68becfa5d8ffbd8454a1b37069ad21.jpg,identity,identity,4.636817474728255,4.636817474728255,612,407,612,407,1,1.5036855036855037,1.5036855036855037,580,11,9,1,7,7,0,0.7000000000000001,identity,0.7000000000000001,identity,gingilagi-69-_jpg.rf.9a68becfa5d8ffbd8454a1b37069ad21.jpg,1,1,7,7,9,0,11,11,11,7,11,9,7,11,11,6,11,9,6,11,9
gingilagi-275-_jpg.rf.0ebb49078576b53595be42d8d9f32bc2.jpg,gingilagi-276-_jpg.rf.a0948d4663cdb140360f19bdf3783b1f.jpg,identity,identity,3.316178492620968,3.316178492620968,612,408,612,408,1,1.5,1.5,581,15,14,1,14,14,0,0.9655172413793104,identity,0.9655172413793104,identity,gingilagi-276-_jpg.rf.a0948d4663cdb140360f19bdf3783b1f.jpg,1,1,14,14,14,0,12,12,13,14,15,14,12,12,15,12,12,14,13,13,14
gingilagi-277-_jpg.rf.9fe777d1d72d4eaa163064b92a2ed9b4.jpg,gingilagi-278-_jpg.rf.db0972a30465ece48eaabaad3cba0560.jpg,identity,identity,4.270519313277734,4.270519313277734,612,397,612,397,1,1.5415617128463477,1.5415617128463477,26,14,15,1,14,14,0,0.9655172413793104,identity,0.9655172413793104,identity,gingilagi-278-_jpg.rf.db0972a30465ece48eaabaad3cba0560.jpg,1,1,14,14,15,0,14,14,14,14,14,15,13,14,14,14,14,15,14,14,15
gingilagi-289-_jpg.rf.541b47807ac100ac931d8ad3b2ca5bb2.jpg,gingilagi-290-_jpg.rf.5fe4eae07a33f96735825a36c3d0af5d.jpg,identity,identity,5.668760174760025,5.668760174760025,293,193,293,193,1,1.5181347150259068,1.5181347150259068,582,6,6,1,6,6,1,1.0,identity,1.0,identity,gingilagi-290-_jpg.rf.5fe4eae07a33f96735825a36c3d0af5d.jpg,1,1,6,6,6,1,5,5,5,6,6,6,5,5,6,5,5,6,5,5,6
gingilagi-296-_jpg.rf.e0df36d003473549872fb1384e43d886.jpg,gingilagi-188-_jpg.rf.8e8f6fc70464d6c97dcd9dd43fc38c3d.jpg,vflip,vflip,9.036162733067425,91.78152173800534,338,184,338,184,1,1.8369565217391304,1.8369565217391304,583,10,9,1,8,8,0,0.8421052631578948,vflip,0.8421052631578948,vflip,gingilagi-188-_jpg.rf.8e8f6fc70464d6c97dcd9dd43fc38c3d.jpg,1,1,8,8,9,0,3,9,6,8,10,9,2,9,10,4,9,9,6,6,9
gingilagi-315-_jpg.rf.d51ba47ff99f326d0e7861a4ecce1625.jpg,gingilagi-328-_jpg.rf.410c1eb6e500ad4e3ec76b2485c60ae7.jpg,identity,identity,4.452748065187525,4.452748065187525,612,408,612,408,1,1.5,1.5,24,14,15,1,12,12,0,0.8275862068965518,identity,0.8275862068965518,identity,gingilagi-328-_jpg.rf.410c1eb6e500ad4e3ec76b2485c60ae7.jpg,1,1,12,12,15,0,15,16,16,12,14,15,11,16,14,13,16,15,12,16,15
gingilagi-319-_jpg.rf.9abda0efe0d7debcdc217a287d8311a4.jpg,gingilagi-320-_jpg.rf.82227fa836a0d82b82b670ffc8a5aff2.jpg,identity,identity,3.8664259035416837,3.8664259035416837,612,404,612,404,1,1.5148514851485149,1.5148514851485149,584,10,10,1,8,8,0,0.8000000000000002,identity,0.8000000000000002,identity,gingilagi-320-_jpg.rf.82227fa836a0d82b82b670ffc8a5aff2.jpg,1,1,8,8,10,0,9,9,9,8,10,10,7,9,10,9,9,10,9,9,10
gingilagi-331-_jpg.rf.9f6cdfaaa51b3a63525c44964db4d0dd.jpg,gingilagi-332-_jpg.rf.4b6084eeab5746d26fecc5dbcd164f02.jpg,identity,identity,3.239965352944573,3.239965352944573,612,408,612,408,1,1.5,1.5,585,2,2,1,2,2,1,1.0,identity,1.0,identity,gingilagi-332-_jpg.rf.4b6084eeab5746d26fecc5dbcd164f02.jpg,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
gingilagi-41-_jpg.rf.6bee8f4beb361222656520aa24a9b4bf.jpg,gingilagi-67-_jpg.rf.267abc22357daf7fc6967fa7458deda2.jpg,identity,identity,4.825445820664041,4.825445820664041,612,407,612,407,1,1.5036855036855037,1.5036855036855037,586,12,9,1,9,9,0,0.8571428571428571,identity,0.8571428571428571,identity,gingilagi-67-_jpg.rf.267abc22357daf7fc6967fa7458deda2.jpg,1,1,9,9,9,0,10,10,10,9,12,9,10,10,12,8,10,9,8,10,9
gingilagi-64-_jpg.rf.0c1d3c97e7990cf462ec96c510e8f6b4.jpg,gingilagi-9-_jpg.rf.1ac8a6b1814696b355c32315dc34795e.jpg,identity,identity,3.6918030540697946,3.6918030540697946,612,408,612,408,1,1.5,1.5,590,14,17,1,14,14,0,0.9032258064516129,identity,0.9032258064516129,identity,gingilagi-35-_jpg.rf.c54747ceaa696fa632c06707fedcb41b.jpg,1,0,13,13,16,0,17,17,17,14,14,17,14,17,14,16,17,17,16,17,17
gingilagi-84-_jpg.rf.4f8a40780e7f4b62909630d73b08edf6.jpg,gingilagi-52-_jpg.rf.ddd5e0383a878ee2bdff5b9fd6fd5a98.jpg,identity,identity,3.720134573522467,3.720134573522467,612,404,612,404,1,1.5148514851485149,1.5148514851485149,592,13,11,1,7,6,0,0.4999999999999999,identity,0.4999999999999999,identity,gingilagi-52-_jpg.rf.ddd5e0383a878ee2bdff5b9fd6fd5a98.jpg,1,1,7,6,11,0,11,12,12,6,13,11,6,12,13,11,12,11,11,12,11
gingilagi-91-_jpg.rf.541bc639822bc4826ad073fba146ccab.jpg,gingilagi-72-_jpg.rf.f011465dfd8c9314a112858d22132cc0.jpg,identity,identity,4.463033794886263,4.463033794886263,612,383,612,383,1,1.597911227154047,1.597911227154047,594,3,4,1,2,2,0,0.5714285714285715,identity,0.5714285714285715,identity,gingilagi-72-_jpg.rf.f011465dfd8c9314a112858d22132cc0.jpg,1,1,2,2,4,0,2,3,2,2,3,4,1,3,3,2,3,4,2,2,4
gingilagi-98-_jpg.rf.227c7eb5ca64d77a8cc1f93fd88b96a2.jpg,gingilagi-38-_jpg.rf.3850f26b3895ddd9e80df57aef554e8e.jpg,identity,identity,4.319060270036867,4.319060270036867,612,408,612,408,1,1.5,1.5,22,11,10,1,9,9,0,0.8571428571428572,identity,0.8571428571428572,identity,gingilagi-38-_jpg.rf.3850f26b3895ddd9e80df57aef554e8e.jpg,1,1,9,9,10,0,11,11,11,9,11,10,9,11,11,9,11,10,9,11,10
gingivitis-101-_jpg.rf.61ec943f7f2ffa2282b26a76d92d563a.jpg,gingivitis-1415-_jpg.rf.0a227d3fc89f1793b67e713b7e173643.jpg,vflip,vflip,0.0844147765038059,52.6065263013732,612,408,612,408,1,1.5,1.5,597,12,12,1,11,11,0,0.9166666666666666,vflip,0.9166666666666666,vflip,gingivitis-1415-_jpg.rf.0a227d3fc89f1793b67e713b7e173643.jpg,1,1,11,11,12,0,12,13,13,11,12,12,12,13,12,12,13,12,12,13,12
gingivitis-1039-_jpg.rf.ecce205e8f97537848aa5efe6ad70775.jpg,gingivitis-1-_jpg.rf.981b2e29ca38f6c22fd53b40fae5b819.jpg,hflip,hflip,1.8210877171714746,56.6389322214718,274,184,274,184,1,1.4891304347826086,1.4891304347826086,603,10,17,1,8,8,0,0.5925925925925927,hflip,0.5925925925925927,hflip,gingivitis-1-_jpg.rf.981b2e29ca38f6c22fd53b40fae5b819.jpg,1,1,8,8,17,0,11,14,15,8,10,17,8,14,10,12,14,17,13,15,17
gingivitis-1047-_jpg.rf.4880b3325ce3015d7f5454f07fc7d7eb.jpg,gingivitis-1323-_jpg.rf.1d8e5dcaf46825eb9deee53ff63b01dc.jpg,rot180,rot180,1.0466709222727313,37.073613113731454,612,408,612,408,1,1.5,1.5,604,15,18,1,15,15,0,0.9090909090909091,rot180,0.9090909090909091,rot180,gingivitis-1323-_jpg.rf.1d8e5dcaf46825eb9deee53ff63b01dc.jpg,1,1,15,15,18,0,15,18,19,15,15,18,13,18,15,15,18,18,17,19,18
gingivitis-1074-_jpg.rf.815eaf1f6568dd6c8f88154188878a8d.jpg,gingivitis-1350-_jpg.rf.ddbca9aa778b9f852aa0cd8af2a08221.jpg,rot180,rot180,2.1661626767598734,71.33316914667266,270,232,270,232,1,1.1637931034482758,1.1637931034482758,605,22,21,1,8,8,0,0.37209302325581395,rot180,0.37209302325581395,rot180,gingivitis-1350-_jpg.rf.ddbca9aa778b9f852aa0cd8af2a08221.jpg,1,1,8,8,21,0,17,26,22,8,22,21,15,26,22,14,26,21,18,22,21
gingivitis-1082-_jpg.rf.b0ff1ac86d7794932000c24679e4d569.jpg,gingivitis-1358-_jpg.rf.cb3f53c6767273307587a5695c2a5f74.jpg,rot180,rot180,1.0118092382313537,32.85942770554202,612,408,612,408,1,1.5,1.5,606,8,10,1,1,1,0,0.11111111111111112,rot180,0.11111111111111112,hflip,gingivitis-44-_jpg.rf.7baba9a59604388e14c2a740cf462dd7.jpg,0,0,1,1,9,0,4,6,9,1,8,10,2,6,8,5,6,10,9,9,10
gingivitis-111-_jpg.rf.8309496c9fd80286039df006396c2faa.jpg,gingivitis-1425-_jpg.rf.82d680668354ab56bff3e7e0b6358119.jpg,vflip,vflip,0.1167962217791098,38.988526050290986,612,408,612,408,1,1.5,1.5,28,13,14,1,13,13,0,0.962962962962963,vflip,0.962962962962963,vflip,gingivitis-1425-_jpg.rf.82d680668354ab56bff3e7e0b6358119.jpg,1,1,13,13,14,0,16,19,16,13,13,14,13,19,13,14,19,14,14,16,14
