filename,source,split,tvnt_true,tvnt_score,mitotic_true,mitotic_pred,nucleol_true,nucleol_pred,hyperchrom_true,hyperchrom_pred
OSCC_400x_119_jpg.rf.21d66e7e7e933253b2a0366de98e020a.jpg,OSCC_400x_119_jpg,train,1,0.98553747,4,0.347106,0,1.667126,11,4.220117
OSCC_400x_155_jpg.rf.5f7c4180e8a9b9f26406eba3e51dea2d.jpg,OSCC_400x_155_jpg,train,1,0.87113684,0,0.055263,0,1.436813,2,1.235780
OSCC_400x_143_jpg.rf.70eda6a1d2fb041d97ec063617321fda.jpg,OSCC_400x_143_jpg,train,1,0.98719329,0,0.034895,3,3.661349,2,6.015549
OSCC_400x_378_jpg.rf.012dfe348785131ebeec4e9eded17d04.jpg,OSCC_400x_378_jpg,train,1,0.99989116,0,0.251701,19,13.593736,0,0.593489
OSCC_400x_125_jpg.rf.810e8fde3e9a0daa25964f8ae619a302.jpg,OSCC_400x_125_jpg,train,1,0.99620569,0,0.058364,0,0.545006,10,8.702669
OSCC_400x_415_jpg.rf.ad33b3d93d1de55889598c4846afcd2b.jpg,OSCC_400x_415_jpg,train,1,0.82218564,0,0.028866,0,-0.113838,1,1.364801
OSCC_400x_24_jpg.rf.aaa50b26a0fe3a298f75c0f0ea1142f5.jpg,OSCC_400x_24_jpg,train,1,0.99998772,0,-0.173786,14,16.987741,0,2.535042
OSCC_400x_446_jpg.rf.39d5e9c56c49e0968356148bf4621ea3.jpg,OSCC_400x_446_jpg,train,1,0.99574357,1,0.116773,7,6.893162,2,3.624429
OSCC_400x_286_jpg.rf.dddf0628fc8d3849272829ea73f98309.jpg,OSCC_400x_286_jpg,train,1,1.00000000,0,0.510221,36,32.173641,0,1.476023
OSCC_400x_374_jpg.rf.3ed2d774afc9593a3938b79f9b0fe2f8.jpg,OSCC_400x_374_jpg,train,1,0.99990320,0,0.019941,1,4.703637,9,16.669262
OSCC_400x_406_jpg.rf.5c170000bf670b62962b36fb9006b150.jpg,OSCC_400x_406_jpg,train,1,0.91666937,0,0.069134,0,1.406102,3,0.852748
OSCC_400x_201_jpg.rf.0e261b8031db56fa27ae8034042f6eb7.jpg,OSCC_400x_201_jpg,train,1,0.99936599,0,0.176422,10,5.295148,5,5.815320
OSCC_400x_397_jpg.rf.d1fd1cc6818e8d764ad1fc3608352160.jpg,OSCC_400x_397_jpg,train,1,0.94100207,0,-0.072597,0,0.476162,4,3.342381
OSCC_400x_196_jpg.rf.1b402442aae0e06cc7bf75f0731e620d.jpg,OSCC_400x_196_jpg,train,1,0.99611109,0,0.234052,8,5.653811,0,3.034420
OSCC_400x_423_jpg.rf.ceec580b259608a30814a8e45d135702.jpg,OSCC_400x_423_jpg,train,1,0.92149776,0,0.105237,0,0.792239,1,1.560052
OSCC_400x_8_jpg.rf.d9873fa64524304f4458d66dff5a34ab.jpg,OSCC_400x_8_jpg,train,1,0.88315809,0,-0.012396,1,0.489939,3,2.183178
OSCC_400x_458_jpg.rf.bdfc88dbd5d25e3346fbdf7461dd6119.jpg,OSCC_400x_458_jpg,train,1,0.99067444,0,0.065501,5,4.411784,9,5.208508
OSCC_400x_88_jpg.rf.5e3807d17162c045a19c97b09f5a1cdf.jpg,OSCC_400x_88_jpg,train,1,0.85404497,0,0.094638,5,0.557501,1,1.500970
OSCC_400x_459_jpg.rf.3b85ef8f839c0ecf1d86cd9db2d744c4.jpg,OSCC_400x_459_jpg,train,1,0.95946121,0,0.044957,6,3.850891,0,1.839264
OSCC_400x_176_jpg.rf.0aa3b294a3ff15d43680e0c4cd3bd99c.jpg,OSCC_400x_176_jpg,train,1,0.99755979,0,0.088668,9,8.855249,0,0.470543
OSCC_400x_50_jpg.rf.c05ae252c60ea0602b7bd900024279c6.jpg,OSCC_400x_50_jpg,train,1,0.91834241,0,0.033646,2,1.825309,2,1.523273
OSCC_400x_70_jpg.rf.2da5149bff21f30a36625eb04cb6b16a.jpg,OSCC_400x_70_jpg,train,1,0.98548698,0,0.033201,4,3.139707,1,3.433268
OSCC_400x_135_jpg.rf.98176c65f8260870a6a33bbe8f82c3da.jpg,OSCC_400x_135_jpg,train,1,0.97996336,0,0.181015,2,1.222994,7,3.972649
OSCC_400x_274_jpg.rf.8d56bd571fd0afccf43ebef9400eb621.jpg,OSCC_400x_274_jpg,train,1,0.94855255,0,0.125449,4,2.631063,1,0.721194
OSCC_400x_455_jpg.rf.906e5dbd23a834452b3312066405560d.jpg,OSCC_400x_455_jpg,train,1,0.94269508,1,0.115326,3,1.745363,1,1.784775
OSCC_400x_207_jpg.rf.957be66020553a745cf299f033592bde.jpg,OSCC_400x_207_jpg,train,1,0.99492681,0,0.025676,4,5.982312,1,1.972682
OSCC_400x_128_jpg.rf.4f1caf278c35936cd9bb52110897ce3d.jpg,OSCC_400x_128_jpg,train,1,0.98297977,0,-0.037645,0,0.969913,5,7.844334
OSCC_400x_193_jpg.rf.f133c2249019709d027d1de04f1faef9.jpg,OSCC_400x_193_jpg,train,1,0.94500786,0,0.122779,0,1.309219,1,1.782271
OSCC_400x_290_jpg.rf.3fe6a6f94103e52e184b083ab42b091a.jpg,OSCC_400x_290_jpg,train,1,0.98671746,0,0.082519,4,3.870762,0,1.582058
OSCC_400x_380_jpg.rf.49410658d3ef1e64822f0c85329fdaaf.jpg,OSCC_400x_380_jpg,train,1,0.96490455,0,-0.072403,0,0.833739,6,3.782147
OSCC_400x_227_jpg.rf.ede11eecf3dac71fde0bd6b48f193086.jpg,OSCC_400x_227_jpg,train,1,0.94270831,0,0.020646,2,1.780631,3,2.524123
OSCC_400x_360_jpg.rf.21dc39a24c6b57b4a386466578db416b.jpg,OSCC_400x_360_jpg,train,1,0.94595981,0,0.030399,3,2.905866,0,0.903587
OSCC_400x_32_jpg.rf.4159fec5e09b2db3c17c8ed49cd72fbc.jpg,OSCC_400x_32_jpg,train,1,0.94627076,0,0.131549,0,1.298901,2,2.044712
OSCC_400x_18_jpg.rf.a7e2ebe3e0e11259e7ba7153a29c26e9.jpg,OSCC_400x_18_jpg,train,1,0.97649866,1,0.291322,4,3.861673,0,0.004222
OSCC_400x_24_jpg.rf.4a9529660ca6f05c07484316b070f3a3.jpg,OSCC_400x_24_jpg,train,1,0.99994838,0,-0.036479,16,14.121790,0,2.060370
OSCC_400x_320_jpg.rf.17abb167bd73e0bf334a3052f181cec7.jpg,OSCC_400x_320_jpg,train,1,0.91899830,0,0.002102,0,0.763856,4,1.865278
OSCC_400x_291_jpg.rf.0b5d9ccb58503d2844161a43c8247801.jpg,OSCC_400x_291_jpg,train,0,0.92457306,0,0.106356,0,2.395073,0,1.030709
OSCC_400x_4_jpg.rf.82b743449dfb6261d11723a056986084.jpg,OSCC_400x_4_jpg,train,1,0.94999361,0,-0.031108,0,0.595008,6,3.808931
OSCC_400x_364_jpg.rf.4e8c0643e61d1e623e56300133d25398.jpg,OSCC_400x_364_jpg,train,1,0.99544299,0,0.162297,8,7.407100,0,1.349720
OSCC_400x_156_jpg.rf.35bd2d6a46a65ac40ab68dd8e2ee2103.jpg,OSCC_400x_156_jpg,train,1,0.99999332,0,-0.238210,15,15.905294,12,8.205217
OSCC_400x_103_jpg.rf.06f0d5c9ffb811d2849717a23d2f6585.jpg,OSCC_400x_103_jpg,train,1,0.97245377,0,0.077387,0,2.540298,1,1.978559
OSCC_400x_72_jpg.rf.27edcedf4857c36c0d6359d3a3aa6a50.jpg,OSCC_400x_72_jpg,train,1,0.95513505,0,0.085263,6,2.376457,2,1.475485
OSCC_400x_381_jpg.rf.36f98dd4bcf080eea8f96047e298bde8.jpg,OSCC_400x_381_jpg,train,1,0.93827999,0,0.049376,2,2.752084,2,1.142433
OSCC_400x_423_jpg.rf.36e046a008003c45395deb88748a0c63.jpg,OSCC_400x_423_jpg,train,1,0.87715024,0,0.069395,0,0.274762,1,1.333867
OSCC_400x_36_jpg.rf.2f9bca101747d599cc5fcb1ce483b353.jpg,OSCC_400x_36_jpg,train,1,0.95357990,0,0.084816,2,1.568508,2,2.354093
OSCC_400x_168_jpg.rf.7fd9ba500a44d4d1aa5f8f725047822c.jpg,OSCC_400x_168_jpg,train,1,0.98738796,0,0.123139,4,3.986739,2,1.202812
OSCC_400x_322_jpg.rf.2b908b6a967b9cb2eeb1f80d71a5331d.jpg,OSCC_400x_322_jpg,train,0,0.84442538,0,0.114811,0,0.794818,0,0.830277
OSCC_400x_423_jpg.rf.f6bbd1f5e6c152fd8d60e4bccef08eed.jpg,OSCC_400x_423_jpg,train,1,0.83632058,0,0.031901,0,0.091822,1,1.061413
OSCC_400x_106_jpg.rf.b23ed27340522d695ca3ef52fbfe7f24.jpg,OSCC_400x_106_jpg,train,1,0.99901724,0,0.102413,6,8.105844,2,1.780405
OSCC_400x_8_jpg.rf.1c9e2056ae2ed2b28fffb20e49a9d567.jpg,OSCC_400x_8_jpg,train,1,0.88808596,0,-0.018578,1,0.421724,3,2.232176
OSCC_400x_4_jpg.rf.98a1b492d7a93ed0785433c793828af1.jpg,OSCC_400x_4_jpg,train,1,0.97245425,0,-0.098594,0,0.304376,6,4.731757
OSCC_400x_137_jpg.rf.55209d702775324a59268092e06b1382.jpg,OSCC_400x_137_jpg,train,1,0.97727251,0,0.134114,6,3.292377,1,3.475234
OSCC_400x_128_jpg.rf.7fca0ae8f25324a5cd8c08cbac72bfbf.jpg,OSCC_400x_128_jpg,train,1,0.96792632,0,0.030776,0,0.605431,6,6.164534
OSCC_400x_275_jpg.rf.84c7b35d307113009e9aa9b66f89c0de.jpg,OSCC_400x_275_jpg,train,1,0.99505639,0,-0.119080,0,1.291460,12,9.949510
OSCC_400x_351_jpg.rf.a96b6f7275917a12832dca1b24f1b5eb.jpg,OSCC_400x_351_jpg,train,1,0.95269227,0,0.027291,0,0.259423,4,3.822409
OSCC_400x_23_jpg.rf.d7f7a0aa9fe0b5f22d50eb61f8211e12.jpg,OSCC_400x_23_jpg,train,1,0.94635481,0,0.086253,0,1.314126,1,1.540503
OSCC_400x_232_jpg.rf.049ccfa926fda174ec44e438c0b182bd.jpg,OSCC_400x_232_jpg,train,1,0.92091870,0,0.028839,0,0.934102,1,1.581132
OSCC_400x_149_jpg.rf.04e69a4ee5765e238cc2d0c5f5c3fe29.jpg,OSCC_400x_149_jpg,train,1,0.97366118,0,0.028439,0,3.331170,2,2.591372
OSCC_400x_186_jpg.rf.6a609415e71c36446f4caad2b2cfdaf2.jpg,OSCC_400x_186_jpg,train,1,0.89268243,0,-0.073662,0,0.493926,1,2.179129
OSCC_400x_328_jpg.rf.63e8e3ce524b08b944616430ec2ba090.jpg,OSCC_400x_328_jpg,train,1,0.95423865,1,0.201970,2,0.772644,2,1.832232
OSCC_400x_59_jpg.rf.1e96930015d527bcb865d4e931acc503.jpg,OSCC_400x_59_jpg,train,1,0.97324401,1,0.148399,3,3.083975,2,1.921525
OSCC_400x_384_jpg.rf.af5a3e61613651c88c49c77c02842b03.jpg,OSCC_400x_384_jpg,train,1,0.99864632,0,-0.100771,8,8.136613,5,5.005299
OSCC_400x_108_jpg.rf.7cbc54407e689e0bf8a497655f35499f.jpg,OSCC_400x_108_jpg,train,1,0.97406876,0,0.136762,3,3.626377,2,1.473710
OSCC_400x_189_jpg.rf.4f92b0666d81d6dd2ad3f979111d0d16.jpg,OSCC_400x_189_jpg,train,1,0.99703288,1,0.094114,10,8.286223,2,2.850505
OSCC_400x_327_jpg.rf.6342fc0e17b2b19c1ce46a8d29c6342f.jpg,OSCC_400x_327_jpg,train,1,0.98357219,2,0.368048,4,2.725381,0,3.088943
OSCC_400x_272_jpg.rf.aa53895e99499f1b0e9a9523eb1eef14.jpg,OSCC_400x_272_jpg,train,1,0.96075881,0,0.156497,1,2.568803,1,1.146240
OSCC_400x_382_jpg.rf.4ef8985ecba5e05aedc0d282c043622b.jpg,OSCC_400x_382_jpg,train,1,0.99839646,0,-0.029217,11,8.353466,4,3.786910
OSCC_400x_136_jpg.rf.e2e94943db6af3448cdbb44f19f2ec8a.jpg,OSCC_400x_136_jpg,train,1,0.99124080,0,-0.010871,0,2.710782,7,6.209177
OSCC_400x_324_jpg.rf.7b573e23710c568d6ac557bc64e8079d.jpg,OSCC_400x_324_jpg,train,1,0.99398285,0,0.135168,4,3.997379,8,2.901113
OSCC_400x_152_jpg.rf.70c0ea84cde7b2913d92672f2fd2b195.jpg,OSCC_400x_152_jpg,train,1,0.84662586,0,0.037340,0,0.474628,1,1.732800
OSCC_400x_372_jpg.rf.507508c01fabf7fc808688acf80ffb2d.jpg,OSCC_400x_372_jpg,train,1,0.89615464,0,0.034974,0,0.961153,4,3.332260
OSCC_400x_34_jpg.rf.90b635d2914dc04f98f49d3184591aa6.jpg,OSCC_400x_34_jpg,train,1,0.88954061,0,0.064942,0,0.721863,1,1.838683
OSCC_400x_72_jpg.rf.459a63daa3c7105880bd90e2ed4cce56.jpg,OSCC_400x_72_jpg,train,1,0.97471082,0,0.179600,6,3.659414,2,1.151031
OSCC_400x_132_jpg.rf.bac8002306f59379e82de3fc32c59e05.jpg,OSCC_400x_132_jpg,train,1,0.96168160,0,0.147227,0,2.193698,2,1.662213
OSCC_400x_74_jpg.rf.fb922dd68818d7d6c5786e6a621a8041.jpg,OSCC_400x_74_jpg,train,1,0.97331244,0,-0.007328,4,2.213080,3,2.645717
OSCC_400x_9_jpg.rf.175b315d7f6e31220689d7e32c6eeb07.jpg,OSCC_400x_9_jpg,train,1,0.95965803,0,0.126202,6,3.359908,2,0.613539
OSCC_400x_363_jpg.rf.4d6d7c04fc0540b98da955439d8f3116.jpg,OSCC_400x_363_jpg,train,1,0.98651969,0,-0.007343,4,3.994534,2,1.934602
OSCC_400x_242_jpg.rf.e62dd775f371ab88d29b664c64fc94d6.jpg,OSCC_400x_242_jpg,train,1,0.99999738,0,0.211503,11,17.947248,3,7.107630
OSCC_400x_82_jpg.rf.09e4fac0b89f17fdaf72ad9f6a87906f.jpg,OSCC_400x_82_jpg,train,1,0.88003409,0,0.008299,3,0.209341,5,2.082560
OSCC_400x_161_jpg.rf.8edff088a0ccf571970cde2e60127f75.jpg,OSCC_400x_161_jpg,train,1,0.99997699,0,-0.040282,13,18.947098,0,2.224928
OSCC_400x_440_jpg.rf.32a651b9795607624c40bbccff3c1a18.jpg,OSCC_400x_440_jpg,train,1,0.96251690,1,0.471956,3,3.040859,0,0.001330
OSCC_400x_56_jpg.rf.05ae5ec8ebfe53d928623408bd5ef165.jpg,OSCC_400x_56_jpg,train,1,0.99999678,0,-0.022546,9,7.158255,15,18.523788
OSCC_400x_283_jpg.rf.df1b44881c49a564b46df2bf34b1fba2.jpg,OSCC_400x_283_jpg,train,1,0.95140290,0,0.025511,5,3.663788,4,0.820436
OSCC_400x_360_jpg.rf.f43ac95541df24988d6e0c9b066e4067.jpg,OSCC_400x_360_jpg,train,1,0.93074763,0,0.046749,3,2.599586,0,0.183682
OSCC_400x_204_jpg.rf.768be2731d46482e8dbf0360038e84c7.jpg,OSCC_400x_204_jpg,train,1,0.97428858,0,0.101259,8,4.347597,1,1.588575
OSCC_400x_494_jpg.rf.cb80b279d08130253d431a35e8236768.jpg,OSCC_400x_494_jpg,train,1,0.94603127,0,0.030269,1,0.725759,3,2.016304
OSCC_400x_47_jpg.rf.a6e1cf6f90c7a12d2361b90f28c1793e.jpg,OSCC_400x_47_jpg,train,1,0.85502869,0,0.026966,0,0.545558,1,1.256202
OSCC_400x_457_jpg.rf.4b36a6fcde9ee3be90bd9867b0c66af6.jpg,OSCC_400x_457_jpg,train,1,0.98965013,0,0.128708,2,3.689754,9,4.144800
OSCC_400x_61_jpg.rf.906c3547753444d6186e8c11859cb3d0.jpg,OSCC_400x_61_jpg,train,1,0.98866934,0,0.141414,3,3.610322,3,3.104117
OSCC_400x_179_jpg.rf.d93dffa6ff6c568755ae728c301d2b3c.jpg,OSCC_400x_179_jpg,train,1,0.98784387,0,0.068536,4,3.456077,2,2.495597
OSCC_400x_159_jpg.rf.b687d77f093de865e11859ca40f2104a.jpg,OSCC_400x_159_jpg,train,0,0.79451185,0,-0.053268,0,1.222071,0,1.815141
OSCC_400x_440_jpg.rf.3dd9719c17ee9087bc704583963bedc6.jpg,OSCC_400x_440_jpg,train,1,0.97730845,1,0.453581,2,3.675981,0,0.089268
OSCC_400x_36_jpg.rf.bf29c63ae7c2867b771ad1796be1f01b.jpg,OSCC_400x_36_jpg,train,1,0.96658081,0,0.102688,2,2.264692,2,2.260696
OSCC_400x_107_jpg.rf.dc3854360dc6fcf34d01a2bcfe70c8ed.jpg,OSCC_400x_107_jpg,train,1,0.99869871,0,0.168329,9,8.485586,0,0.136156
OSCC_400x_50_jpg.rf.438cf01c7fdc038e359fad113ce5ea76.jpg,OSCC_400x_50_jpg,train,1,0.93359989,0,0.013541,2,1.513681,2,1.709242
OSCC_400x_207_jpg.rf.f61e336d6d74e839cf75552aff341d1e.jpg,OSCC_400x_207_jpg,train,1,0.95482248,0,0.072112,4,2.720240,1,1.369399
OSCC_400x_57_jpg.rf.7aa6c9cc8bdd65e46269a44298bc7005.jpg,OSCC_400x_57_jpg,train,1,0.98924363,0,0.175128,7,5.062641,1,2.221375
OSCC_400x_18_jpg.rf.940738aa954af09e43eab70e64c751c6.jpg,OSCC_400x_18_jpg,train,1,0.98021209,1,0.353350,4,4.122211,0,-0.082784
OSCC_400x_168_jpg.rf.f2fdd9cdd9e2eaa71b9910cedcb14b09.jpg,OSCC_400x_168_jpg,train,1,0.98666757,0,0.166623,4,4.131855,2,1.449796
OSCC_400x_173_jpg.rf.e131e5d8603c04eacb96b969de8b4b55.jpg,OSCC_400x_173_jpg,train,1,0.92669082,0,-0.014835,0,1.866865,1,0.990084
OSCC_400x_107_jpg.rf.63aa06268ca3ed99585adb722c4a0e06.jpg,OSCC_400x_107_jpg,train,1,0.99804628,0,0.184376,7,8.072374,0,0.232774
OSCC_400x_93_jpg.rf.f9eda78ab7dc4e305abf98095c575e1b.jpg,OSCC_400x_93_jpg,train,1,0.99930620,0,0.012309,12,9.362098,3,3.155563
OSCC_400x_137_jpg.rf.d215b49b54edb0cd1354ef00db1e43c6.jpg,OSCC_400x_137_jpg,train,1,0.97507477,0,0.074942,6,3.955807,1,2.588276
OSCC_400x_57_jpg.rf.24eaf676277f468ae81babde3b80cf5c.jpg,OSCC_400x_57_jpg,train,1,0.99458140,0,0.227129,9,6.007107,1,3.323799
OSCC_400x_49_jpg.rf.405b3150e00c2fed342b5d3cfd9e4c12.jpg,OSCC_400x_49_jpg,train,1,0.83459926,0,0.025581,0,0.696657,1,1.165259
OSCC_400x_430_jpg.rf.0922d46ab0ec30480eccf8e91646d50b.jpg,OSCC_400x_430_jpg,train,1,0.97021443,0,0.020789,3,3.721519,2,2.631257
OSCC_400x_431_jpg.rf.f7271ac1c090d494dd8a074f725a8456.jpg,OSCC_400x_431_jpg,train,1,0.99164331,0,0.080557,8,6.146353,3,1.257695
OSCC_400x_319_jpg.rf.9cba12fe6b3a2839498be90211039ba3.jpg,OSCC_400x_319_jpg,train,1,0.86312479,0,0.031760,4,0.557321,1,1.083609
OSCC_400x_474_jpg.rf.ce166f57925e2eb9895f6b13af2cbd35.jpg,OSCC_400x_474_jpg,train,1,0.86494738,0,0.011733,0,0.961751,1,0.929507
OSCC_400x_156_jpg.rf.f5323469b0d6f6f4fbc849541f3d8982.jpg,OSCC_400x_156_jpg,train,1,0.99980086,0,0.099916,13,8.155132,12,8.149945
OSCC_400x_380_jpg.rf.7af4858ac5e0823acb0c2291d280df21.jpg,OSCC_400x_380_jpg,train,1,0.98745292,0,-0.044610,0,1.305751,6,5.958268
OSCC_400x_470_jpg.rf.4938fe29314d421cf45724ab07210e92.jpg,OSCC_400x_470_jpg,train,1,0.99986708,0,-0.003139,13,11.857347,4,3.099216
OSCC_400x_151_jpg.rf.b0d686ca8fc48d6d4da1908c61f0148d.jpg,OSCC_400x_151_jpg,train,1,0.96462482,0,0.120715,0,1.406886,7,2.890351
OSCC_400x_380_jpg.rf.34e09c3ef43579dfd7a1d32973366792.jpg,OSCC_400x_380_jpg,train,1,0.96720326,0,-0.051184,0,0.585748,6,3.774399
OSCC_400x_378_jpg.rf.0538a39c611424778bcb1a114b7926fa.jpg,OSCC_400x_378_jpg,train,1,0.99992847,0,0.262026,17,14.685893,0,1.326040
OSCC_400x_384_jpg.rf.4a7d415f7c29e7f735831bd43daa4e4f.jpg,OSCC_400x_384_jpg,train,1,0.99002951,0,-0.028078,8,5.069544,5,2.040566
OSCC_400x_459_jpg.rf.ce8545d1fa080f7ab0246d56ace6d7b5.jpg,OSCC_400x_459_jpg,train,1,0.99028838,0,0.042055,7,6.852589,0,2.663355
OSCC_400x_338_jpg.rf.3666761d02d21b7c0f6f9b7adc0761d2.jpg,OSCC_400x_338_jpg,train,1,0.99999988,0,0.306411,22,24.720547,1,-0.629628
OSCC_400x_161_jpg.rf.de12588df127161a53c3ca0eb8f9e063.jpg,OSCC_400x_161_jpg,train,1,0.99998176,0,-0.084557,15,19.265266,0,3.713856
OSCC_400x_267_jpg.rf.33194e76b4656da531a1f5e05a82260f.jpg,OSCC_400x_267_jpg,train,1,0.89758861,0,0.154720,0,0.834359,1,0.796607
OSCC_400x_241_jpg.rf.e364bf74dd68fc72ba31402f3a4d2ebc.jpg,OSCC_400x_241_jpg,train,1,0.99999964,0,0.246211,21,23.316946,12,5.883972
OSCC_400x_377_jpg.rf.1177ebc330157b89024a8472c410ebbd.jpg,OSCC_400x_377_jpg,train,1,0.99999845,0,0.349880,30,22.737139,7,3.196121
OSCC_400x_470_jpg.rf.38f569aff43945d81c625f644aede6d5.jpg,OSCC_400x_470_jpg,train,1,0.99973875,0,-0.049382,13,10.648874,4,3.057544
OSCC_400x_76_jpg.rf.9db3473f9e85eb6e7486b9ea59a9604c.jpg,OSCC_400x_76_jpg,train,1,0.99984086,0,0.073271,14,12.601795,6,6.322291
OSCC_400x_413_jpg.rf.ecdd5425b73fc2f4bf072a6e16edcc3f.jpg,OSCC_400x_413_jpg,train,1,0.88824087,0,0.064484,0,0.235347,2,2.013437
OSCC_400x_274_jpg.rf.9e14b878431985e00ac25a0acd26f094.jpg,OSCC_400x_274_jpg,train,1,0.95905298,0,0.116712,4,2.705070,1,1.002200
OSCC_400x_477_jpg.rf.32050bdca85e479a5db1f52069121ef9.jpg,OSCC_400x_477_jpg,train,1,0.96850175,0,0.014743,4,2.605497,0,0.897985
OSCC_400x_68_jpg.rf.d968c8dd26920efb73b13fd43c8817ac.jpg,OSCC_400x_68_jpg,train,1,0.99097836,0,-0.021965,10,6.396402,1,1.231927
OSCC_400x_327_jpg.rf.8e29482fe671df59d6dca65e208d5896.jpg,OSCC_400x_327_jpg,train,1,0.99441409,2,0.287446,3,4.755220,0,2.175488
OSCC_400x_138_jpg.rf.0ce530a10b87ff57bb5aa6c4052d3f09.jpg,OSCC_400x_138_jpg,train,1,0.99996781,0,0.174811,15,17.943195,0,1.355161
OSCC_400x_204_jpg.rf.391b0db2438ad7539baa2be1ce649563.jpg,OSCC_400x_204_jpg,train,1,0.98022056,0,0.060515,8,4.776971,1,1.992498
OSCC_400x_251_jpg.rf.aabf20c735bdf677f2e99176f88a1a45.jpg,OSCC_400x_251_jpg,train,1,0.98758078,0,0.043994,5,4.648796,1,1.792825
OSCC_400x_230_jpg.rf.e7d6a40603b3bb10e8d00656274f4708.jpg,OSCC_400x_230_jpg,train,1,0.91298574,0,0.016005,0,1.676473,2,1.558657
OSCC_400x_483_jpg.rf.746771dc79e5fe0980f878e1eba05508.jpg,OSCC_400x_483_jpg,train,1,0.97028750,0,-0.058487,0,0.028949,8,5.506063
OSCC_400x_314_jpg.rf.8262cae2d9453a2fa177166da8107728.jpg,OSCC_400x_314_jpg,train,1,0.94790590,0,0.052492,0,2.077954,2,1.089249
OSCC_400x_95_jpg.rf.d7730e60cbcbed45151f7c304d320b8a.jpg,OSCC_400x_95_jpg,train,1,0.94263864,0,0.003457,2,2.904391,1,0.986430
OSCC_400x_321_jpg.rf.b0542de95736e6452038a3198d62e559.jpg,OSCC_400x_321_jpg,train,1,0.99949872,0,0.096731,6,3.311510,14,11.148371
OSCC_400x_314_jpg.rf.e2496f3cdd80c9382ef69096781c7d4e.jpg,OSCC_400x_314_jpg,train,1,0.89113694,0,0.028233,0,0.988584,2,1.349966
OSCC_400x_13_jpg.rf.52cb2aca39db4b20f80d5da049e1323b.jpg,OSCC_400x_13_jpg,train,1,0.99995565,0,0.161351,15,14.397514,0,-0.244497
OSCC_400x_184_jpg.rf.1e2af3adbe386bfb020f21943b072559.jpg,OSCC_400x_184_jpg,train,1,0.88904238,0,0.013037,0,0.725854,1,1.504829
OSCC_400x_5_jpg.rf.64766db980bb7ebff588db23899d3f6f.jpg,OSCC_400x_5_jpg,train,1,0.99997640,0,-0.051376,11,11.585213,6,6.721330
OSCC_400x_290_jpg.rf.481cf28924388a153d93c634c37b7383.jpg,OSCC_400x_290_jpg,train,1,0.99167305,0,0.149103,4,4.686920,0,1.467523
OSCC_400x_441_jpg.rf.032645b5c6f0d999e41c6d1abc8de44e.jpg,OSCC_400x_441_jpg,train,1,0.96240306,0,0.154651,1,1.509358,3,2.092449
OSCC_400x_346_jpg.rf.8204f461e74d51641cd44c9a24c69793.jpg,OSCC_400x_346_jpg,train,1,0.97423542,0,-0.035149,2,2.132577,4,3.222523
OSCC_400x_188_jpg.rf.784bfd1a189e265d01901513206f6712.jpg,OSCC_400x_188_jpg,train,1,0.99999547,0,0.208765,18,17.969570,9,5.913625
OSCC_400x_139_jpg.rf.daf780478bd3dbe8a682c2a3ebdc82a2.jpg,OSCC_400x_139_jpg,train,1,0.99919730,0,0.136025,9,9.619570,1,0.783217
OSCC_400x_253_jpg.rf.ad34623cd6de92c5e22f73bfb0a0edfb.jpg,OSCC_400x_253_jpg,train,1,0.97200882,0,0.132582,4,4.019619,4,0.867179
OSCC_400x_34_jpg.rf.12af172b8ca1a464fcaf817d1e66efc3.jpg,OSCC_400x_34_jpg,train,1,0.85048670,0,0.030313,0,0.739698,1,1.536952
OSCC_400x_492_jpg.rf.612d861306159ec1540a29bf1bedc427.jpg,OSCC_400x_492_jpg,train,1,0.97079909,0,-0.038489,0,-0.728324,9,7.054312
OSCC_400x_176_jpg.rf.eff2dd0a9c7da2bb180f4839ccca9ad8.jpg,OSCC_400x_176_jpg,train,1,0.96535695,0,0.040785,9,4.062914,0,0.867982
OSCC_400x_78_jpg.rf.9475dfd7059eff37b959cb1840d3ca57.jpg,OSCC_400x_78_jpg,train,1,0.87020028,0,0.016362,0,1.069080,1,1.360251
OSCC_400x_46_jpg.rf.a5fcba2fcaae30cd949a0d4215a2b7fe.jpg,OSCC_400x_46_jpg,train,1,0.93316829,0,0.087538,2,1.511507,5,2.326017
OSCC_400x_199_jpg.rf.dbdf1a9f676f4bea0a716784516ba052.jpg,OSCC_400x_199_jpg,train,1,0.98698527,0,0.222330,7,4.323521,0,1.487993
OSCC_400x_181_jpg.rf.87fa8d27ed58dc5942e2f4260694b9da.jpg,OSCC_400x_181_jpg,train,1,0.97517222,0,0.031031,5,3.302516,0,1.269295
OSCC_400x_373_jpg.rf.128f6a85379cdf11619e8b75fafd4529.jpg,OSCC_400x_373_jpg,train,1,0.99998581,0,-0.220066,7,8.175871,14,19.765589
OSCC_400x_373_jpg.rf.a553b6d484c64fc55881ef8924aad530.jpg,OSCC_400x_373_jpg,train,1,0.99999785,0,-0.186770,7,8.263420,14,24.523537
OSCC_400x_93_jpg.rf.586ec3c63ff3a515c1dd218fbc21e824.jpg,OSCC_400x_93_jpg,train,1,0.99807310,0,0.237517,11,9.210360,3,0.656588
